"date","eu_price","eu_gdtr_l1","eu_gdtr_l2","eu_ndtr_l1","eu_ndtr_l2","eu_gdtr_s1","eu_gdtr_s2","eu_ndtr_s1","eu_ndtr_s2"
1990-01-01,100,100,100,100,100,100,100,100,100
1990-01-02,100.35518,100.36034,100.69695,100.35878,100.6939,99.68126,99.34046,99.68278,99.3435
1990-01-03,100.6037,100.61306,101.18039,100.61029,101.17481,99.47149,98.90053,99.47425,98.90604
1990-01-04,98.18177,98.19914,96.30192,98.19394,96.29165,101.89828,103.70499,101.90356,103.71562
1990-01-05,96.4969,96.52114,92.9889,96.51389,92.97477,103.67997,107.30961,103.68756,107.32515
1990-01-06,96.47323,96.50036,92.92769,96.49225,92.9119,103.74348,107.41839,103.75201,107.43588
1990-01-07,96.48013,96.51015,92.92544,96.50116,92.90798,103.7741,107.45914,103.78357,107.47857
1990-01-08,96.45397,96.48687,92.85951,96.47703,92.8404,103.84028,107.57352,103.85068,107.5949
1990-01-09,95.74703,95.78543,91.48829,95.77394,91.46619,104.63635,109.2002,104.64865,109.22568
1990-01-10,94.87611,94.92011,89.81451,94.90698,89.78944,105.62319,111.23689,105.63755,111.26687
1990-01-11,95.5156,95.56649,91.0174,95.55129,90.98827,104.94569,109.78645,104.96214,109.82066
1990-01-12,92.67946,92.7373,85.60774,92.72003,85.57552,108.09403,116.35049,108.11377,116.39257
1990-01-13,92.65694,92.71756,85.55189,92.69944,85.51815,108.15979,116.46757,108.1805,116.51178
1990-01-14,92.64717,92.71052,85.51958,92.6916,85.48431,108.21073,116.55276,108.23242,116.5991
1990-01-15,92.66206,92.72822,85.53285,92.70843,85.49604,108.23286,116.57592,108.25553,116.62436
1990-01-16,94.0933,94.16811,88.16969,94.14577,88.12756,106.59529,113.02363,106.62028,113.07632
1990-01-17,92.83235,92.91255,85.79847,92.88857,85.75389,108.05896,116.10357,108.08645,116.16228
1990-01-18,93.67849,93.76634,87.3558,93.74007,87.30661,107.10884,114.03737,107.13849,114.10018
1990-01-19,94.04196,94.13517,88.02308,94.10733,87.97072,106.73028,113.20706,106.76154,113.27307
1990-01-20,93.77082,93.86767,87.50259,93.83872,87.44838,107.07645,113.91723,107.10912,113.98644
1990-01-21,93.11173,93.21342,86.26263,93.18305,86.20615,107.866,115.57277,107.90077,115.64694
1990-01-22,92.33993,92.44647,84.8231,92.41467,84.76445,108.79734,117.54358,108.83436,117.6232
1990-01-23,91.274,91.38532,82.85603,91.35212,82.79543,110.09076,120.31277,110.13034,120.39886
1990-01-24,90.16849,90.28452,80.84082,90.24991,80.77842,111.4613,123.28256,111.50355,123.37552
1990-01-25,89.39088,89.51145,79.43816,89.47549,79.3739,112.45958,125.46502,112.50424,125.56413
1990-01-26,89.12265,89.24665,78.95035,89.20967,78.88451,112.83623,126.27931,112.88244,126.38219
1990-01-27,88.80125,88.92888,78.37052,88.89079,78.30302,113.28181,127.25052,113.32974,127.35763
1990-01-28,88.39843,88.53002,77.65016,88.49077,77.58092,113.83355,128.46394,113.88342,128.57589
1990-01-29,87.8837,88.01945,76.73739,87.97897,76.66642,114.53364,130.01784,114.58569,130.13539
1990-01-30,87.1145,87.25451,75.38741,87.21279,75.31488,115.57081,132.34723,115.62543,132.47164
1990-01-31,88.87224,89.02263,78.43219,88.9778,78.35283,113.25445,127.0257,113.31096,127.15196
1990-02-01,89.45241,89.60991,79.44883,89.56294,79.36523,112.55333,125.42552,112.61181,125.5554
1990-02-02,90.13724,90.30235,80.6585,90.25314,80.57022,111.72869,123.56089,111.78916,123.69422
1990-02-03,90.08088,90.24866,80.54406,90.19861,80.45444,111.83995,123.78063,111.90151,123.91646
1990-02-04,89.9214,90.09203,80.246,90.04114,80.15504,112.07896,124.28324,112.1418,124.42219
1990-02-05,89.70376,89.87741,79.84529,89.82564,79.75295,112.39096,124.94864,112.45526,125.09118
1990-02-06,88.75087,88.92846,78.14081,88.87553,78.0474,113.62298,127.66119,113.69013,127.8116
1990-02-07,89.68765,89.87387,79.78429,89.81834,79.68536,112.46082,125.02233,112.52986,125.17545
1990-02-08,90.27912,90.47277,80.82923,90.41502,80.72573,111.75673,123.43009,111.82767,123.58641
1990-02-09,90.59477,90.79371,81.3841,90.73438,81.27745,111.40522,122.62726,111.47762,122.78629
1990-02-10,90.30011,90.50234,80.84306,90.44203,80.73502,111.80754,123.48671,111.88164,123.65003
1990-02-11,89.58035,89.78645,79.5455,89.72502,79.4363,112.73701,125.51338,112.81373,125.68381
1990-02-12,89.28691,89.49625,79.01295,89.43385,78.90242,113.14689,126.39912,113.22536,126.57402
1990-02-13,89.87553,90.09244,80.04744,90.02778,79.93221,112.43881,124.78998,112.51911,124.96786
1990-02-14,89.98016,90.20031,80.22072,90.13466,80.10368,112.34938,124.5648,112.43073,124.74482
1990-02-15,91.08944,91.31939,82.19293,91.25083,82.06925,111.00036,121.54696,111.08336,121.72847
1990-02-16,90.47005,90.70371,81.06603,90.63408,80.94121,111.7927,123.25656,111.87821,123.44481
1990-02-17,90.04443,90.28169,80.29325,90.21095,80.16716,112.35713,124.47522,112.44478,124.6691
1990-02-18,89.70116,89.9418,79.67046,89.87007,79.54311,112.82461,125.4848,112.91419,125.68373
1990-02-19,89.34428,89.58825,79.02609,89.51554,78.89752,113.3127,126.5441,113.40427,126.74827
1990-02-20,88.93235,89.17981,78.28768,89.10606,78.15792,113.87391,127.77107,113.96765,127.98106
1990-02-21,88.46231,88.71327,77.45058,88.6385,77.31972,114.5154,129.18332,114.61149,129.39971
1990-02-22,87.81181,88.06618,76.30342,87.9904,76.17177,115.39531,131.14173,115.49415,131.36595
1990-02-23,87.84857,88.10571,76.35572,88.02908,76.2226,115.3858,131.09443,115.48569,131.32096
1990-02-24,88.3414,88.60569,77.20576,88.52696,77.0682,114.77454,129.67905,114.87613,129.90823
1990-02-25,89.06653,89.33949,78.46722,89.25813,78.32406,113.86876,127.60534,113.97205,127.83651
1990-02-26,89.57817,89.85855,79.36106,89.77501,79.2132,113.25281,126.19761,113.35777,126.43124
1990-02-27,89.89102,90.17695,79.90482,90.09173,79.75356,112.89816,125.37966,113.00451,125.61559
1990-02-28,90.65512,90.9501,81.25596,90.86216,81.09865,111.97744,123.30682,112.08539,123.54434
1990-03-01,91.89727,92.20354,83.47657,92.11226,83.31108,110.48041,119.9828,110.58959,120.21982
1990-03-02,92.82843,93.14478,85.16158,93.05046,84.98899,109.3973,117.60447,109.50791,117.84222
1990-03-03,93.02802,93.34873,85.51486,93.25315,85.33955,109.20202,117.15931,109.31372,117.39893
1990-03-04,93.17828,93.50283,85.77744,93.40609,85.59978,109.06593,116.8421,109.17865,117.08357
1990-03-05,93.20991,93.5374,85.82101,93.43976,85.64172,109.06976,116.82517,109.18347,117.06873
1990-03-06,92.88837,93.21896,85.2169,93.1204,85.03659,109.48504,117.68976,109.60064,117.93823
1990-03-07,93.10584,93.44098,85.6033,93.34107,85.4201,109.26824,117.19853,109.38495,117.44884
1990-03-08,93.48053,93.82219,86.28204,93.72032,86.09458,108.86642,116.31152,108.98449,116.56378
1990-03-09,93.22058,93.56505,85.78923,93.46235,85.60077,109.20879,117.01807,109.32855,117.27468
1990-03-10,93.33865,93.68675,85.99247,93.58296,85.80185,109.11112,116.7835,109.23186,117.04194
1990-03-11,93.6444,93.99819,86.54421,93.89269,86.34987,108.79283,116.0769,108.9148,116.33717
1990-03-12,93.76268,94.12005,86.74849,94.01354,86.55197,108.69619,115.8455,108.81915,116.10758
1990-03-13,93.42995,93.79037,86.12043,93.6829,85.923,109.12154,116.72692,109.24645,116.99413
1990-03-14,93.39579,93.75888,86.04258,93.65061,85.84378,109.20263,116.87514,109.32862,117.1448
1990-03-15,93.25952,93.62519,85.77749,93.51617,85.5776,109.4022,117.27734,109.5295,117.55025
1990-03-16,93.96414,94.33929,87.06622,94.22742,86.85967,108.61177,115.55762,108.74048,115.83154
1990-03-17,94.08966,94.46848,87.2847,94.35552,87.07587,108.50673,115.30938,108.63642,115.58506
1990-03-18,94.16637,94.54849,87.41241,94.43453,87.20164,108.45866,115.18245,108.58932,115.46001
1990-03-19,94.15632,94.5412,87.37875,94.42641,87.1665,108.5109,115.26863,108.6426,115.54847
1990-03-20,93.98618,94.37369,87.04894,94.25814,86.83568,108.74697,115.74544,108.88008,116.02883
1990-03-21,94.15577,94.54744,87.34952,94.43067,87.1336,108.59043,115.38749,108.72455,115.67256
1990-03-22,92.79583,93.18843,84.81857,93.07136,84.6053,110.19435,118.77178,110.33271,119.07001
1990-03-23,93.37884,93.78025,85.87719,93.66051,85.65783,109.53673,117.32992,109.6765,117.62935
1990-03-24,93.45645,93.86113,86.00645,93.74043,85.78514,109.48416,117.19335,109.62489,117.49465
1990-03-25,93.48375,93.89136,86.04295,93.7698,85.82,109.49078,117.1836,109.63251,117.487
1990-03-26,93.5598,93.97074,86.16946,93.84814,85.94456,109.44014,117.05128,109.58284,117.35656
1990-03-27,94.48244,94.90449,87.86311,94.77861,87.62993,108.39424,114.79027,108.53803,115.09492
1990-03-28,94.34337,94.76797,87.59099,94.64129,87.35679,108.59156,115.18483,108.73669,115.49281
1990-03-29,93.46397,93.89049,85.95017,93.76325,85.71712,109.63738,117.3806,109.78593,117.69873
1990-03-30,92.72588,93.15474,84.58463,93.0268,84.35223,110.53731,119.28424,110.68904,119.61175
1990-03-31,92.79438,93.22645,84.69634,93.09754,84.46205,110.49426,119.16713,110.64696,119.49654
1990-04-01,92.96975,93.40612,85.00365,93.27594,84.76662,110.32502,118.77698,110.47873,119.10798
1990-04-02,93.20333,93.64477,85.41831,93.51305,85.17799,110.08783,118.2407,110.24259,118.57321
1990-04-03,94.27879,94.73257,87.38303,94.59717,87.13324,108.85367,115.5641,109.00925,115.89457
1990-04-04,93.26361,93.71865,85.49228,93.58288,85.24456,110.0628,118.10657,110.2222,118.44875
1990-04-05,93.4304,93.88966,85.78456,93.75265,85.53412,109.90648,117.74568,110.06686,118.08941
1990-04-06,93.13685,93.5987,85.23294,93.46089,84.98193,110.29184,118.54589,110.45419,118.89497
1990-04-07,93.03932,93.50366,85.04,93.36512,84.78796,110.44881,118.85765,110.61244,119.2099
1990-04-08,93.0072,93.47418,84.96661,93.33484,84.71325,110.52869,119.0038,110.69343,119.35864
1990-04-09,93.05415,93.52419,85.03774,93.38393,84.78262,110.51469,118.94784,110.68043,119.30469
1990-04-10,93.33623,93.81207,85.54137,93.67009,85.28238,110.21984,118.28723,110.38667,118.64542
1990-04-11,92.65465,93.13262,84.28234,92.98998,84.02417,111.06306,120.0715,111.2331,120.43925
1990-04-12,93.09111,93.57688,85.06713,93.43195,84.80355,110.57786,118.99673,110.74915,119.3655
1990-04-13,93.36159,93.85305,85.54966,93.7064,85.28228,110.29602,118.36468,110.46837,118.73472
1990-04-14,93.58256,94.07903,85.94196,93.9309,85.67127,110.07486,117.86466,110.24823,118.23606
1990-04-15,93.72554,94.22605,86.19074,94.0767,85.91747,109.94729,117.56616,110.1216,117.93908
1990-04-16,93.73486,94.23825,86.19316,94.08801,85.91834,109.9775,117.60551,110.15285,117.98068
1990-04-17,93.59011,94.0959,85.91286,93.94497,85.63721,110.18812,118.03067,110.36491,118.40956
1990-04-18,92.04655,92.5508,83.07152,92.40031,82.80129,112.04206,121.97708,112.22421,122.37375
1990-04-19,91.53145,92.03794,82.13178,91.88678,81.86191,112.70796,123.40089,112.89301,123.80618
1990-04-20,91.31075,91.81958,81.72342,91.66773,81.45303,113.02003,124.05823,113.20689,124.46849
1990-04-21,90.97837,91.48957,81.11738,91.33702,80.84678,113.47119,125.02242,113.66034,125.43926
1990-04-22,90.51207,91.02552,80.27592,90.8723,80.00557,114.09218,126.3642,114.28415,126.78948
1990-04-23,90.19784,90.71362,79.70732,90.55972,79.43675,114.529,127.30479,114.72322,127.73661
1990-04-24,90.35894,90.87896,79.97982,90.72377,79.70658,114.36563,126.91475,114.56084,127.34805
1990-04-25,90.1748,90.69705,79.6417,90.54123,79.3679,114.63926,127.49563,114.83617,127.93366
1990-04-26,90.5831,91.11303,80.3543,90.95489,80.07527,114.15858,126.39975,114.35668,126.83849
1990-04-27,88.97184,89.49912,77.49001,89.34175,77.21739,116.22411,130.94814,116.42832,131.40828
1990-04-28,89.10651,89.63769,77.7128,89.47915,77.43778,116.08896,130.6167,116.29415,131.07842
1990-04-29,89.33195,89.86825,78.0952,89.70818,77.81687,115.83571,130.01962,116.04192,130.48253
1990-04-30,89.64344,90.18619,78.62999,90.02419,78.34741,115.47186,129.17539,115.67917,129.63923
1990-05-01,90.20103,90.75323,79.60073,90.58842,79.31151,114.79222,127.62718,115.00064,128.09069
1990-05-02,90.81512,91.37741,80.67717,91.20959,80.38074,114.04947,125.94797,114.25894,126.41072
1990-05-03,90.91129,91.47715,80.83441,91.30824,80.53584,113.97177,125.74892,114.1822,126.21339
1990-05-04,90.97916,91.54829,80.94139,91.37842,80.64091,113.92954,125.62852,114.14096,126.09489
1990-05-05,91.06443,91.63704,81.07945,91.4661,80.77693,113.86554,125.46018,114.07793,125.92835
1990-05-06,91.1712,91.74753,81.25617,91.57551,80.95139,113.77461,125.23264,113.98795,125.70244
1990-05-07,91.30719,91.88755,81.48531,91.71433,81.17799,113.64731,124.9253,113.8616,125.39655
1990-05-08,91.48519,92.07022,81.79029,91.89557,81.47999,113.46772,124.50344,113.68296,124.97593
1990-05-09,90.91091,91.49748,80.75374,91.32239,80.44462,114.21976,126.12686,114.43834,126.60973
1990-05-10,91.05791,91.6487,81.00199,91.47233,80.69021,114.07721,125.78491,114.29674,126.26917
1990-05-11,92.87808,93.48859,84.23552,93.30634,83.90712,111.8334,120.80958,112.05156,121.2812
1990-05-12,93.4763,94.09715,85.31266,93.91181,84.97664,111.15088,119.30887,111.37,119.77959
1990-05-13,93.92964,94.55923,86.13067,94.37125,85.78834,110.65033,118.20849,110.87048,118.67922
1990-05-14,94.19104,94.82657,86.59771,94.63683,86.25125,110.38255,117.61076,110.60364,118.08225
1990-05-15,94.31829,94.95793,86.81737,94.76694,86.46828,110.27492,117.35579,110.49691,117.82865
1990-05-16,93.93515,94.57676,86.10018,94.38521,85.75149,110.76264,118.36838,110.98721,118.8487
1990-05-17,94.09344,94.73961,86.3766,94.5467,86.02495,110.61709,118.03167,110.84255,118.51318
1990-05-18,94.22353,94.8738,86.60127,94.67969,86.24696,110.50544,117.76784,110.7318,118.25069
1990-05-19,94.53219,95.1892,87.15688,94.99301,86.79779,110.18316,117.05541,110.41047,117.53878
1990-05-20,95.0068,95.67302,88.02253,95.4741,87.65666,109.6682,115.93582,109.89648,116.41891
1990-05-21,95.55031,96.22661,89.02062,96.02469,88.64717,109.07859,114.66395,109.3078,115.14629
1990-05-22,96.19832,96.8859,90.21957,96.68059,89.83741,108.37616,113.16209,108.60616,113.64289
1990-05-23,96.28885,96.98019,90.37417,96.77376,89.98964,108.31485,113.00957,108.54576,113.4919
1990-05-24,96.11022,96.80368,90.02431,96.59661,89.63938,108.55591,113.48821,108.78847,113.97496
1990-05-25,95.19122,95.88414,88.29317,95.67722,87.9123,109.63104,115.71177,109.86793,116.2123
1990-05-26,95.26643,95.96289,88.41785,95.75489,88.03479,109.58529,115.59034,109.82312,116.09254
1990-05-27,95.59061,96.2942,89.00801,96.0841,88.61979,109.25119,114.8607,109.48992,115.36317
1990-05-28,96.03196,96.7445,89.81995,96.53172,89.42505,108.78439,113.85451,109.02403,114.35666
1990-05-29,96.53802,97.26048,90.75734,97.0447,90.35494,108.24795,112.70731,108.48848,113.20872
1990-05-30,97.26523,98.00006,92.11692,97.78059,91.70464,107.468,111.05922,107.70911,111.55814
1990-05-31,98.35199,99.10261,94.17743,98.87843,93.75171,106.28123,108.59343,106.52215,109.08639
1990-06-01,98.4482,99.20273,94.34594,98.97735,93.91765,106.21687,108.43856,106.45867,108.93291
1990-06-02,98.87163,99.63504,95.14649,99.40702,94.71137,105.79694,107.5578,106.03959,108.05185
1990-06-03,99.65154,100.42818,96.63931,100.19619,96.19329,104.99756,105.9093,105.24067,106.40043
1990-06-04,100.05179,100.83708,97.40391,100.60252,96.95121,104.61255,105.10982,104.85649,105.60072
1990-06-05,99.70486,100.49195,96.71465,100.25686,96.26257,105.01293,105.89177,105.25919,106.38914
1990-06-06,98.87354,99.66019,95.09127,99.42524,94.6433,105.9247,107.70776,106.17501,108.21751
1990-06-07,98.65267,99.44129,94.65164,99.20575,94.20363,106.2001,108.24471,106.45224,108.75941
1990-06-08,97.69126,98.47847,92.79699,98.24335,92.35424,107.27105,110.40471,107.52772,110.93375
1990-06-09,97.77455,98.56556,92.93984,98.3293,92.49466,107.21918,110.27442,107.47674,110.80493
1990-06-10,97.95509,98.75123,93.2687,98.51342,92.8199,107.06008,109.92371,107.31845,110.45499
1990-06-11,98.19989,99.00216,93.72146,98.76252,93.26814,106.83074,109.42942,107.08991,109.96108
1990-06-12,99.26971,100.08834,95.75642,99.84379,95.28899,105.70151,107.09271,105.96039,107.61805
1990-06-13,98.8135,99.63346,94.86419,99.38853,94.39824,106.22408,108.12887,106.48585,108.66255
1990-06-14,98.48056,99.30219,94.21181,99.05676,93.74657,106.61949,108.91098,106.88363,109.45138
1990-06-15,98.55979,99.38519,94.34791,99.13865,93.88025,106.57264,108.79229,106.83767,109.33416
1990-06-16,97.84166,98.66697,92.96277,98.42041,92.49868,107.38519,110.42823,107.65411,110.98208
1990-06-17,96.36712,97.18693,90.15257,96.94203,89.69862,109.03892,113.80593,109.31424,114.38139
1990-06-18,95.6671,96.4867,88.83278,96.24185,88.38232,109.86836,115.51302,110.14769,116.10111
1990-06-19,96.06151,96.88985,89.5546,96.64239,89.09756,109.45374,114.61634,109.73385,115.20373
1990-06-20,96.5402,97.37868,90.43766,97.1282,89.97283,108.94552,113.52747,109.22635,114.11351
1990-06-21,96.8729,97.71915,91.0494,97.46632,90.57874,108.6081,112.80014,108.88969,113.38584
1990-06-22,95.33773,96.17751,88.15619,95.9266,87.69661,110.36396,116.42392,110.65243,117.03328
1990-06-23,95.02765,95.86894,87.57054,95.61757,87.11175,110.76164,117.23849,111.05258,117.85514
1990-06-24,94.76023,95.60305,87.06478,95.35124,86.60652,111.11317,117.95769,111.40638,118.58098
1990-06-25,94.4989,95.34325,86.57151,95.09103,86.11377,111.46005,118.66881,111.75551,119.29871
1990-06-26,94.24453,95.09045,86.09224,94.83771,85.63499,111.80103,119.36919,112.09873,120.00565
1990-06-27,94.63325,95.48798,86.79193,95.23261,86.32811,111.3795,118.44305,111.67793,119.07856
1990-06-28,95.38031,96.24864,88.15438,95.9892,87.67956,110.53808,116.62759,110.83667,117.25849
1990-06-29,95.31774,96.18846,88.02331,95.92829,87.54759,110.65303,116.8445,110.95294,117.47872
1990-06-30,95.2709,96.14406,87.92133,95.88319,87.44458,110.74989,117.02339,111.05108,117.66072
1990-07-01,95.23043,96.10612,87.83124,95.84447,87.35339,110.83937,117.18681,111.1418,117.82716
1990-07-02,95.18397,96.06218,87.73024,95.79976,87.25135,110.93583,117.36509,111.23953,118.00854
1990-07-03,95.12993,96.01054,87.6153,95.7474,87.13545,111.04125,117.56243,111.34626,118.20912
1990-07-04,94.39614,95.27574,86.25357,95.01288,85.77808,111.93695,119.43327,112.2464,120.09445
1990-07-05,93.66235,94.54082,84.90253,94.27832,84.43144,112.84689,121.34869,113.16085,122.02475
1990-07-06,94.53967,95.43342,86.48577,95.16633,86.00213,111.82804,119.13087,112.14169,119.80001
1990-07-07,94.53995,95.43655,86.47109,95.16862,85.98599,111.87059,119.19538,112.18536,119.86703
1990-07-08,94.49339,95.39244,86.37073,95.12375,85.88463,111.96867,119.37817,112.28473,120.05302
1990-07-09,94.40875,95.30998,86.20097,95.04064,85.71422,112.11199,119.65746,112.42951,120.33613
1990-07-10,93.39932,94.29702,84.34818,94.02871,83.86861,113.35041,122.27445,113.67359,122.97257
1990-07-11,95.14358,96.0661,87.49299,95.79038,86.99127,111.27128,117.76167,111.59142,118.44029
1990-07-12,96.76121,97.70749,90.46195,97.42465,89.93886,109.41667,113.80996,109.73426,114.47173
1990-07-13,96.01186,96.95666,89.05028,96.67424,88.53215,110.30293,115.62855,110.62505,116.30497
1990-07-14,96.26422,97.21566,89.50501,96.93127,88.98195,110.0541,115.08135,110.37692,115.75757
1990-07-15,96.85375,97.8176,90.59218,97.52949,90.0592,109.41843,113.72657,109.7416,114.39947
1990-07-16,97.10305,98.07353,91.04487,97.78347,90.50692,109.17758,113.20082,109.50144,113.87353
1990-07-17,96.81778,97.78949,90.49601,97.49905,89.95908,109.53904,113.92546,109.86532,114.60529
1990-07-18,95.07924,96.04078,87.23811,95.75335,86.71651,111.54311,118.06914,111.8778,118.77879
1990-07-19,95.62553,96.5989,88.23156,96.30793,87.70062,110.94093,116.76843,111.276,117.47492
1990-07-20,94.60761,95.57682,86.34376,95.28706,85.82083,112.16039,119.30998,112.50128,120.03633
1990-07-21,93.65923,94.62478,84.60342,94.33616,84.08779,113.32373,121.75891,113.67028,122.5047
1990-07-22,92.7546,93.71678,82.95987,93.42915,82.45112,114.45783,124.16932,114.80996,124.93445
1990-07-23,92.09932,93.06024,81.77805,92.77298,81.27367,115.3068,125.98418,115.66354,126.76484
1990-07-24,91.96877,92.93138,81.53239,92.64362,81.02793,115.51388,126.40919,115.87241,127.19499
1990-07-25,92.27608,93.24649,82.0662,92.95639,81.55605,115.1697,125.6283,115.52886,126.41298
1990-07-26,91.98537,92.95674,81.53701,92.66637,81.02807,115.5748,126.48471,115.9367,127.27796
1990-07-27,90.93069,91.89701,79.65895,91.60811,79.15858,116.93947,129.44433,117.3079,130.2611
1990-07-28,90.99728,91.96718,79.76209,91.67723,79.25959,116.89787,129.32417,117.26727,130.14261
1990-07-29,91.12,92.09434,79.96404,91.80304,79.45867,116.78406,129.04425,117.15428,129.86356
1990-07-30,91.1852,92.1631,80.06475,91.87074,79.55726,116.74476,128.92929,117.11595,129.75029
1990-07-31,90.37079,91.34567,78.62533,91.05421,78.12404,117.82938,131.29614,118.20617,132.13698
1990-08-01,90.365,91.34255,78.60118,91.05027,78.09864,117.8829,131.38616,118.26092,132.22995
1990-08-02,89.46862,90.4422,77.03302,90.15114,76.53757,119.09412,134.05694,119.47825,134.92285
1990-08-03,87.58356,88.54376,73.78079,88.25665,73.30267,121.64353,139.76679,122.03867,140.6759
1990-08-04,86.0266,86.97626,71.15102,86.69228,70.68671,123.84762,144.80088,124.25263,145.74895
1990-08-05,84.63375,85.57426,68.84029,85.29299,68.38802,125.89569,149.55794,126.31006,150.54341
1990-08-06,83.89729,84.83488,67.63434,84.55449,67.1875,127.03611,152.23427,127.45654,153.24287
1990-08-07,84.17352,85.11834,68.07034,84.8358,67.61866,126.66441,151.30985,127.08547,152.31679
1990-08-08,85.72266,86.69209,70.57132,86.40218,70.09961,124.37528,145.80733,124.79195,146.78539
1990-08-09,86.08311,87.06151,71.15605,86.76893,70.67808,123.89699,144.65375,124.31416,145.62901
1990-08-10,84.76575,85.73535,68.97143,85.44537,68.50515,125.83576,149.149,126.26207,150.1607
1990-08-11,84.7654,85.73756,68.95867,85.44679,68.49124,125.88482,149.2324,126.31243,150.24736
1990-08-12,84.79423,85.7693,68.99345,85.47766,68.52455,125.8905,149.21295,126.31928,150.23051
1990-08-13,84.87869,85.85751,69.11903,85.56476,68.64796,125.81335,148.99717,126.24308,150.01615
1990-08-14,85.11567,86.10106,69.49484,85.80632,69.01938,125.50862,148.24262,125.93899,149.26043
1990-08-15,84.14019,85.11988,67.89464,84.82685,67.42744,126.99067,151.71113,127.42857,152.75856
1990-08-16,82.70712,83.67632,65.57586,83.38643,65.12167,129.1966,156.94864,129.64489,158.0389
1990-08-17,81.25998,82.21839,63.27532,81.93171,62.8342,131.50099,162.51301,131.96012,163.64887
1990-08-18,81.35286,82.3151,63.40925,82.02724,62.96597,131.40061,162.22931,131.86069,163.36641
1990-08-19,81.48559,82.45233,63.60581,82.16314,63.15981,131.23567,161.78655,131.69658,162.92402
1990-08-20,81.57937,82.54995,63.74153,82.25962,63.29333,131.1343,161.50123,131.59615,162.6399
1990-08-21,79.77954,80.73526,60.92404,80.44935,60.49265,134.07119,168.69983,134.54651,169.89699
1990-08-22,78.37772,79.32256,58.77766,79.03988,58.3588,136.47248,174.70585,136.95927,175.95311
1990-08-23,75.69582,76.61578,54.75242,76.3405,54.35897,141.18565,186.73484,141.6931,188.07785
1990-08-24,77.10052,78.04409,56.78095,77.76175,56.37015,138.61205,179.88601,139.11385,181.18934
1990-08-25,78.20335,79.16672,58.40114,78.87843,57.97591,136.67543,174.82,137.17358,176.09536
1990-08-26,79.16972,80.15123,59.83995,79.85751,59.40152,135.03213,170.57787,135.52751,171.83055
1990-08-27,79.63029,80.62277,60.53004,80.32578,60.08421,134.29327,168.67387,134.78861,169.91933
1990-08-28,79.33168,80.32424,60.06753,80.0272,59.62345,134.84582,170.02505,135.34506,171.28519
1990-08-29,80.06471,81.07244,61.17249,80.77087,60.71759,133.64521,166.96025,134.14301,168.20528
1990-08-30,79.34925,80.35293,60.07239,80.0526,59.62344,134.88627,170.02461,135.39115,171.29866
1990-08-31,80.89509,81.92527,62.40912,81.61697,61.93964,132.30293,163.47451,132.80163,164.70829
1990-09-01,81.08952,82.1256,62.69955,81.81552,62.22637,132.03446,162.77496,132.53378,164.00752
1990-09-02,81.25883,82.30023,62.95139,81.98856,62.47486,131.80862,162.18217,132.30863,163.41405
1990-09-03,81.38027,82.42613,63.12901,82.11311,62.64984,131.66196,161.7854,132.16279,163.01766
1990-09-04,81.39205,82.4405,63.13606,82.12671,62.6557,131.69403,161.82831,132.19616,163.06382
1990-09-05,80.88834,81.93497,62.34677,81.62174,61.87032,132.55647,163.91209,133.06411,165.169
1990-09-06,79.73205,80.76941,60.55821,80.45893,60.09287,134.49722,168.6756,135.01505,169.97586
1990-09-07,80.73378,81.79058,62.0752,81.47424,61.59537,132.85235,164.5129,133.36702,165.78907
1990-09-08,80.854,81.91519,62.24979,81.59757,61.76733,132.70474,164.11128,133.22023,165.38778
1990-09-09,80.92818,81.99295,62.35333,81.67425,61.86889,132.63356,163.89926,133.15004,165.17726
1990-09-10,81.04757,82.11677,62.52696,81.79671,62.03989,132.48806,163.50372,133.00534,164.78206
1990-09-11,81.25918,82.33471,62.84419,82.01277,62.35306,132.19109,162.7349,132.70892,164.01146
1990-09-12,81.57466,82.65877,63.32409,82.33426,62.82721,131.72538,161.55262,132.24352,162.82516
1990-09-13,80.24043,81.31279,61.2469,80.99178,60.76361,133.92475,166.91196,134.45439,168.23373
1990-09-14,78.83286,79.89239,59.09277,79.57522,58.62381,136.31932,172.84424,136.86139,174.2204
1990-09-15,78.77445,79.83567,58.99496,79.51797,58.52569,136.47231,173.19439,137.01625,174.57654
1990-09-16,78.75075,79.81401,58.94912,79.49569,58.47916,136.56559,173.39322,137.11114,174.78011
1990-09-17,78.69074,79.75562,58.84903,79.43683,58.37879,136.72185,173.75202,137.26929,175.145
1990-09-18,78.53214,79.59777,58.60224,79.27873,58.13272,137.0489,174.5452,137.59912,175.94829
1990-09-19,78.86154,79.93612,59.08664,79.61441,58.61128,136.52295,173.16724,137.07336,174.56516
1990-09-20,78.23363,79.30449,58.13899,78.9839,57.66916,137.65806,176.00884,138.2155,177.43596
1990-09-21,78.12017,79.19208,57.96048,78.87114,57.49095,137.91015,176.61482,138.46998,178.05036
1990-09-22,77.47926,78.5472,57.00283,78.22746,56.53899,139.0903,179.59872,139.65742,181.06494
1990-09-23,76.26009,77.31684,55.2036,77.00046,54.75199,141.32664,185.33451,141.90585,186.85526
1990-09-24,75.65456,76.70757,54.32053,76.39226,53.87419,142.49891,188.36835,143.08546,189.92068
1990-09-25,76.76906,77.84385,55.91698,77.52203,55.4549,140.4473,182.90278,141.02888,184.41929
