"date","us_price","us_gdtr_l1","us_gdtr_l2","us_ndtr_l1","us_ndtr_l2","us_gdtr_s1","us_gdtr_s2","us_ndtr_s1","us_ndtr_s2"
1990-01-01,100,100,100,100,100,100,100,100,100
1990-01-02,99.96273,99.96623,99.90746,99.96518,99.90537,100.07801,100.13263,100.07906,100.13472
1990-01-03,99.70322,99.71067,99.37214,99.70846,99.36771,100.3772,100.70837,100.37943,100.71283
1990-01-04,98.84039,98.85431,97.64106,98.85017,97.63285,101.28233,102.50172,101.28652,102.51017
1990-01-05,97.8715,97.89203,95.71664,97.88594,95.70463,102.31116,104.56113,102.31745,104.5739
1990-01-06,97.99496,98.01917,95.94222,98.01197,95.92805,102.22165,104.35468,102.22907,104.36976
1990-01-07,98.19108,98.21923,96.31079,98.21085,96.29427,102.05632,103.99369,102.06496,104.01121
1990-01-08,98.31588,98.34774,96.53944,98.33825,96.52073,101.96644,103.78695,101.97621,103.80676
1990-01-09,97.15161,97.19006,94.24329,97.17861,94.22096,103.21021,106.29545,103.22225,106.32011
1990-01-10,96.50668,96.5505,92.98049,96.53746,92.95523,103.93267,107.75991,103.94656,107.78856
1990-01-11,96.84725,96.89579,93.62313,96.88134,93.59506,103.60508,107.05637,103.6204,107.08788
1990-01-12,94.44748,94.50142,88.9737,94.48536,88.94324,106.20893,112.4136,106.22673,112.45103
1990-01-13,94.09476,94.15268,88.29571,94.13544,88.26314,106.64565,113.31293,106.66492,113.35362
1990-01-14,93.79309,93.85478,87.71581,93.83642,87.68126,107.02804,114.10021,107.04871,114.144
1990-01-15,93.63,93.69505,87.39624,93.67569,87.35988,107.25531,114.55927,107.2772,114.60575
1990-01-16,94.67594,94.74912,89.34135,94.72734,89.30008,106.0948,112.05411,106.11897,112.10494
1990-01-17,93.74074,93.81968,87.56691,93.79619,87.52284,107.18085,114.32285,107.20742,114.37927
1990-01-18,93.96135,94.04435,87.96517,94.01965,87.91872,106.96978,113.8468,106.99762,113.90582
1990-01-19,94.22937,94.31671,88.45353,94.2907,88.40453,106.70526,113.25821,106.73444,113.3199
1990-01-20,93.64785,93.73992,87.3504,93.71251,87.29908,107.40298,114.71392,107.43411,114.78016
1990-01-21,92.35927,92.45672,84.93793,92.42771,84.88436,108.91867,117.92591,108.9525,117.99884
1990-01-22,91.78141,91.88345,83.86421,91.85308,83.80848,109.64011,119.46166,109.67599,119.53947
1990-01-23,92.12468,92.23154,84.47948,92.19973,84.42092,109.27115,118.63083,109.30849,118.71157
1990-01-24,91.74796,91.85862,83.77553,91.82568,83.71515,109.76048,119.66601,109.79948,119.75068
1990-01-25,90.58128,90.69707,81.6366,90.66261,81.57423,111.19515,122.76729,111.23698,122.85922
1990-01-26,90.50334,90.62224,81.48215,90.58685,81.41818,111.33426,123.04676,111.37732,123.14149
1990-01-27,90.44292,90.56493,81.35939,90.52861,81.2938,111.4521,123.27946,111.49638,123.37695
1990-01-28,90.39946,90.52458,81.26723,90.48733,81.20002,111.54923,123.4665,111.59471,123.56672
1990-01-29,90.33651,90.46473,81.14012,90.42655,81.07131,111.6705,123.70708,111.7172,123.81009
1990-01-30,89.71691,89.84957,80.01703,89.81008,79.94634,112.47737,125.46686,112.52635,125.57565
1990-01-31,91.41605,91.55796,83.0405,91.5157,82.96356,110.38678,120.77442,110.43738,120.88478
1990-02-01,91.33533,91.48035,82.87962,91.43716,82.80107,110.52744,121.05491,110.57926,121.16807
1990-02-02,91.92958,92.0814,83.9487,92.03618,83.86597,109.84826,119.53988,109.90188,119.65626
1990-02-03,92.07443,92.23002,84.19941,92.18367,84.11451,109.7177,119.22878,109.77252,119.3476
1990-02-04,92.16663,92.32574,84.35385,92.27834,84.26696,109.65051,119.05585,109.70649,119.17711
1990-02-05,92.18966,92.35207,84.38161,92.30368,84.29291,109.66583,119.06231,109.72298,119.1861
1990-02-06,91.5784,91.74507,83.25211,91.69541,83.1617,110.43305,120.7015,110.49248,120.83107
1990-02-07,92.71882,92.89488,85.31877,92.84243,85.22218,109.09595,117.75146,109.15727,117.88359
1990-02-08,92.49848,92.67773,84.89933,92.62433,84.80125,109.39726,118.37542,109.46002,118.51097
1990-02-09,92.68282,92.86611,85.22401,92.8115,85.12353,109.22133,117.96804,109.28529,118.10595
1990-02-10,92.45641,92.64287,84.79375,92.58732,84.69181,109.53022,118.60878,109.59563,118.75017
1990-02-11,91.91935,92.10975,83.7974,92.05302,83.69394,110.20701,120.04787,110.27458,120.19479
1990-02-12,91.6951,91.88863,83.37488,91.83097,83.27,110.51834,120.69912,110.58738,120.84963
1990-02-13,91.9575,92.1556,83.83926,92.09657,83.73162,110.24414,120.07306,110.31446,120.22595
1990-02-14,92.23385,92.43664,84.33042,92.37621,84.21992,109.95472,119.4156,110.02632,119.57086
1990-02-15,93.03726,93.24862,85.7914,93.18564,85.67529,109.03618,117.39323,109.10959,117.55109
1990-02-16,92.43156,92.64689,84.66356,92.58273,84.54607,109.78593,118.98133,109.86171,119.14533
1990-02-17,91.97438,92.19328,83.81416,92.12806,83.69534,110.36993,120.22044,110.44773,120.38968
1990-02-18,91.58577,91.80804,83.09356,91.74182,82.97345,110.87783,121.29994,110.95752,121.47402
1990-02-19,91.28754,91.51296,82.53944,91.4458,82.41805,111.28114,122.15516,111.3625,122.3335
1990-02-20,91.11181,91.34021,82.20788,91.27217,82.08514,111.5386,122.69282,111.6214,122.87468
1990-02-21,91.02271,91.25413,82.03267,91.18519,81.90846,111.69227,123.00263,111.77636,123.18754
1990-02-22,90.4729,90.70796,81.0308,90.63794,80.90543,112.40859,124.55244,112.49505,124.74371
1990-02-23,90.04036,90.27876,80.24437,90.20775,80.11785,112.98842,125.80922,113.07696,126.00606
1990-02-24,90.42851,90.6726,80.92507,90.59988,80.795,112.54371,124.79043,112.63365,124.98958
1990-02-25,90.86436,91.11459,81.69443,91.04003,81.56048,112.04311,123.6521,112.13449,123.85351
1990-02-26,91.30151,91.55791,82.46957,91.48151,82.33169,111.54593,122.52666,111.63874,122.73028
1990-02-27,91.74515,92.00782,83.26006,91.92954,83.11816,111.04551,121.39952,111.13973,121.60529
1990-02-28,92.19996,92.46903,84.07454,92.38884,83.9285,110.53648,120.25896,110.63211,120.46683
1990-03-01,92.43726,92.71094,84.49398,92.62937,84.34508,110.29475,119.70563,110.39157,119.91561
1990-03-02,93.21838,93.50112,85.91377,93.41684,85.75871,109.40187,117.74039,109.5003,117.95211
1990-03-03,93.08312,93.36884,85.64983,93.28367,85.4934,109.60343,118.14756,109.70323,118.36256
1990-03-04,92.85529,93.14395,85.21646,93.05791,85.05884,109.91429,118.79098,110.01565,119.00989
1990-03-05,92.71653,93.00815,84.94737,92.92122,84.7884,110.12137,119.21176,110.2241,119.43403
1990-03-06,93.88488,94.18758,87.08133,94.09735,86.91436,108.77166,116.26269,108.87574,116.48511
1990-03-07,93.61148,93.91714,86.55982,93.82603,86.39174,109.13126,117.00467,109.23701,117.23134
1990-03-08,94.53757,94.85348,88.26473,94.75931,88.08939,108.09009,114.74549,108.19733,114.97314
1990-03-09,93.88437,94.2037,87.03398,94.10852,86.858,108.87689,116.38991,108.9868,116.62485
1990-03-10,93.93465,94.25751,87.11225,94.16127,86.93426,108.86138,116.33031,108.97243,116.56762
1990-03-11,94.04055,94.36724,87.29391,94.26986,87.11363,108.78131,116.13277,108.89349,116.37225
1990-03-12,94.09149,94.42173,87.37351,94.32328,87.1912,108.76508,116.07178,108.87841,116.31362
1990-03-13,93.34616,93.67974,85.9792,93.5803,85.79655,109.66606,117.96862,109.78236,118.21875
1990-03-14,93.58906,93.92749,86.41325,93.82659,86.22749,109.42257,117.41823,109.54001,117.67021
1990-03-15,93.92399,94.26809,87.01896,94.1655,86.82944,109.07269,116.64068,109.19131,116.89433
1990-03-16,94.99496,95.35045,88.99621,95.24446,88.79831,107.8667,114.03507,107.98657,114.28855
1990-03-17,95.21359,95.5738,89.39169,95.4664,89.19072,107.65985,113.57204,107.78083,113.82731
1990-03-18,95.38445,95.74904,89.69793,95.64032,89.49418,107.5082,113.22651,107.63027,113.48366
1990-03-19,95.4476,95.81586,89.80145,95.70604,89.59555,107.47897,113.13937,107.60216,113.39876
1990-03-20,94.90048,95.27179,88.75985,95.16107,88.55348,108.13517,114.49529,108.26083,114.7614
1990-03-21,94.38968,94.76395,87.79157,94.65235,87.58472,108.75901,115.78978,108.88706,116.06244
1990-03-22,93.25917,93.63569,85.67976,93.52342,85.47419,110.10046,118.61985,110.23239,118.90408
1990-03-23,93.68612,94.06934,86.45264,93.95507,86.24249,109.63752,117.59551,109.77064,117.88107
1990-03-24,93.73832,94.12511,86.53422,94.00976,86.32203,109.61929,117.52982,109.75356,117.81773
1990-03-25,93.75146,94.14161,86.54362,94.02526,86.32959,109.64682,117.5623,109.78229,117.85278
1990-03-26,93.80115,94.19487,86.62059,94.07745,86.40454,109.63156,117.50301,109.76818,117.79585
1990-03-27,94.88047,95.28619,88.60673,95.16518,88.38164,108.40823,114.85407,108.5459,115.14586
1990-03-28,95.02019,95.43012,88.85284,95.30785,88.62513,108.29101,114.57959,108.42977,114.87329
1990-03-29,94.68254,95.09516,88.2073,94.97209,87.97896,108.71802,115.45691,108.85872,115.75583
1990-03-30,94.44543,94.86075,87.75097,94.73688,87.52176,109.03268,116.09898,109.17506,116.40226
1990-03-31,94.28625,94.70436,87.44027,94.57965,87.20995,109.25924,116.55508,109.40311,116.8621
1990-04-01,94.17151,94.5925,87.21243,94.46693,86.98085,109.43519,116.90397,109.58046,117.21441
1990-04-02,94.09993,94.52394,87.06469,94.39747,86.83167,109.56173,117.14761,109.70832,117.46116
1990-04-03,95.4771,95.91474,89.60557,95.78421,89.36169,107.99675,113.77427,108.14382,114.08429
1990-04-04,94.76524,95.2055,88.25842,95.07419,88.01495,108.84211,115.52934,108.99229,115.84829
1990-04-05,94.66497,95.10815,88.05642,94.97597,87.81165,109.00019,115.83862,109.15174,116.16088
1990-04-06,94.48371,94.92961,87.70447,94.79661,87.45872,109.25136,116.34628,109.40448,116.67253
1990-04-07,94.54024,94.98979,87.79442,94.8557,87.54655,109.22876,116.27181,109.38302,116.60034
1990-04-08,94.682,95.13583,88.04311,95.00045,87.79254,109.10748,115.98729,109.26281,116.31768
1990-04-09,94.84429,95.30258,88.33046,95.16586,88.07703,108.96272,115.65333,109.11911,115.98547
1990-04-10,95.0398,95.50286,88.68043,95.36471,88.42388,108.77997,115.23939,108.93742,115.57312
1990-04-11,94.99814,95.46435,88.58756,95.32526,88.32944,108.86994,115.40411,109.02865,115.74074
1990-04-12,95.67339,96.14931,89.83746,96.00731,89.57216,108.13499,113.82004,108.29481,114.15668
1990-04-13,95.74711,96.22687,89.96083,96.08372,89.69323,108.09347,113.70713,108.2544,114.0459
1990-04-14,95.77904,96.26235,90.00557,96.11814,89.73595,108.0993,113.69391,108.26139,114.03506
1990-04-15,95.78895,96.2757,90.00893,96.13046,89.7374,108.13001,113.73302,108.29327,114.07667
1990-04-16,95.78586,96.27597,89.9875,96.12972,89.71416,108.17618,113.80426,108.34065,114.15052
1990-04-17,95.76933,96.26273,89.94061,96.11549,89.66554,108.23804,113.90825,108.40374,114.25722
1990-04-18,94.66385,95.15837,87.85466,95.01079,87.5822,109.5272,116.59523,109.69715,116.95723
1990-04-19,93.92968,94.4263,86.48149,94.2781,86.21005,110.41689,118.4629,110.59025,118.83502
1990-04-20,93.10061,93.59908,84.94535,93.45034,84.67535,111.43123,120.61267,111.60835,120.9962
1990-04-21,92.60399,93.10465,84.02739,92.95526,83.75771,112.06732,121.96244,112.24716,122.35398
1990-04-22,92.22863,92.73152,83.33357,92.58147,83.06384,112.56419,123.01638,112.74635,123.41462
1990-04-23,91.96487,92.47008,82.84351,92.31934,82.57337,112.92955,123.78716,113.11366,124.19087
1990-04-24,91.77247,92.28013,82.48319,92.12865,82.21237,113.20946,124.37295,113.3953,124.78137
1990-04-25,92.23843,92.75385,83.31018,92.60005,83.03387,112.67634,123.17359,112.86321,123.58226
1990-04-26,92.4869,93.00768,83.74608,92.85227,83.4662,112.4158,122.57626,112.60369,122.98613
1990-04-27,91.42346,91.94483,81.81195,91.78925,81.53502,113.74795,125.45391,113.94043,125.87857
1990-04-28,91.50729,92.03248,81.94829,91.87575,81.66913,113.6876,125.29266,113.88121,125.71951
1990-04-29,91.66837,92.19807,82.22351,92.03999,81.94151,113.5311,124.91964,113.72578,125.34814
1990-04-30,91.89551,92.43039,82.61801,92.27075,82.3326,113.29334,124.36824,113.48903,124.798
1990-05-01,92.30013,92.84218,83.33448,92.68039,83.04403,112.83605,123.33664,113.03273,123.76673
1990-05-02,92.92229,93.47406,84.44985,93.30937,84.15227,112.11301,121.72985,112.31063,122.15916
1990-05-03,93.22654,93.7844,84.9903,93.61787,84.6885,111.78824,120.99729,111.98683,121.42738
1990-05-04,94.01326,94.58264,86.41661,94.41268,86.10609,110.88419,119.01303,111.0836,119.44132
1990-05-05,94.23776,94.81242,86.81568,94.64087,86.50158,110.66186,118.509,110.86225,118.93844
1990-05-06,94.38796,94.96717,87.07815,94.79425,86.76111,110.52821,118.19608,110.72963,118.62712
1990-05-07,94.61092,95.19543,87.47572,95.02092,87.15509,110.30957,117.70181,110.51196,118.13399
1990-05-08,95.02397,95.61597,88.22754,95.43921,87.90144,109.86901,116.73521,110.07231,117.16751
1990-05-09,95.26131,95.85881,88.6545,95.6804,88.32461,109.63642,116.21479,109.84067,116.64811
1990-05-10,95.52935,96.13269,89.1397,95.95253,88.8057,109.36981,115.62337,109.575,116.05753
1990-05-11,97.80671,98.43176,93.3818,98.24507,93.02781,106.80076,110.16539,107.00366,110.58441
1990-05-12,98.14223,98.77402,94.00862,98.58531,93.64966,106.4749,109.46826,106.67867,109.88772
1990-05-13,98.43649,99.07456,94.55798,98.88397,94.19443,106.19628,108.87065,106.40094,109.29074
1990-05-14,98.57461,99.21731,94.80752,99.02532,94.44088,106.08869,108.62537,106.29434,109.04698
1990-05-15,98.44361,99.08903,94.5392,98.89624,94.17157,106.27162,108.97517,106.47877,109.40048
1990-05-16,98.36567,99.01407,94.37514,98.82038,94.00617,106.39315,109.20193,106.60166,109.63043
1990-05-17,98.49705,99.15003,94.6116,98.95496,94.23959,106.29215,108.97007,106.50166,109.40012
1990-05-18,98.54472,99.20154,94.68709,99.00532,94.31277,106.2821,108.92491,106.49272,109.35711
1990-05-19,98.80839,99.47122,95.17907,99.27319,94.80039,106.03832,108.40071,106.24983,108.83363
1990-05-20,99.21374,99.8843,95.94662,99.68395,95.56203,105.64303,107.56809,105.85535,108.00098
1990-05-21,99.48282,100.1595,96.45212,99.95731,96.06304,105.39697,107.04272,105.61016,107.47628
1990-05-22,99.60304,100.28426,96.66913,100.08071,96.27704,105.31047,106.84292,105.52466,107.27805
1990-05-23,99.84325,100.53027,97.12005,100.32498,96.72373,105.09699,106.38562,105.31206,106.82157
1990-05-24,99.59773,100.28699,96.62639,100.08103,96.22983,105.39638,106.96758,105.61328,107.40839
1990-05-25,98.52837,99.21725,94.54156,99.0114,94.14957,106.56569,109.31684,106.7872,109.77179
1990-05-26,98.75981,99.4544,94.97058,99.24684,94.57448,106.35655,108.86298,106.57894,109.31876
1990-05-27,99.37555,100.0807,96.14368,99.86998,95.73915,105.73226,107.56031,105.95534,108.01472
1990-05-28,99.94779,100.663,97.23914,100.44926,96.82657,105.16229,106.3763,105.38607,106.82958
1990-05-29,100.22277,100.94429,97.75903,100.72866,97.34174,104.91334,105.84858,105.13795,106.30238
1990-05-30,100.2816,101.00716,97.85863,100.79032,97.43884,104.88953,105.77824,105.11521,106.23401
1990-05-31,100.3851,101.11511,98.04416,100.89692,97.62144,104.82206,105.6183,105.04875,106.07571
1990-06-01,100.92379,101.66356,99.08394,101.44245,98.65336,104.29839,104.53904,104.52576,104.99544
1990-06-02,101.40175,102.15053,100.00911,101.92672,99.57132,103.84345,103.60335,104.07153,104.05907
1990-06-03,101.84846,102.60587,100.87641,102.37947,100.43171,103.42503,102.74495,103.65381,103.20014
1990-06-04,102.10751,102.87117,101.37358,102.64289,100.92415,103.2019,102.2783,103.43149,102.73403
1990-06-05,101.8955,102.66148,100.9357,102.4325,100.48593,103.4564,102.75958,103.68773,103.21977
1990-06-06,101.42646,102.19388,99.99187,101.96448,99.54343,103.97158,103.75985,104.20555,104.22749
1990-06-07,100.92113,101.68984,98.98133,101.46006,98.53446,104.52873,104.84843,104.7655,105.32407
1990-06-08,99.68143,100.44793,96.53968,100.21882,96.09967,105.84995,107.47523,106.09193,107.96724
1990-06-09,99.82913,100.60058,96.8097,100.36997,96.36628,105.7343,107.21606,105.97722,107.70933
1990-06-10,100.11842,100.89652,97.35582,100.66391,96.90736,105.46842,106.65258,105.71212,107.1461
1990-06-11,100.49685,101.2828,98.07768,101.04784,97.62308,105.10968,105.90291,105.35409,106.39607
1990-06-12,101.78548,102.58957,100.58483,102.34919,100.11398,103.79826,103.23639,104.04211,103.72217
1990-06-13,101.40864,102.21428,99.82358,101.97343,99.35368,104.22429,104.05949,104.47051,104.55186
1990-06-14,100.85023,101.65683,98.71048,101.4157,98.24272,104.83739,105.26012,105.08668,105.76143
1990-06-15,100.85325,101.66344,98.69932,101.42123,98.22955,104.87552,105.31278,105.12601,105.81656
1990-06-16,100.43072,101.24222,97.85746,100.99963,97.38899,105.355,106.25182,105.60808,106.76301
1990-06-17,99.57282,100.38398,96.17457,100.1415,95.7104,106.29328,108.12022,106.55065,108.64451
1990-06-18,99.16979,99.98226,95.38147,99.73939,94.91853,106.76416,109.05364,107.02412,109.58541
1990-06-19,99.61359,100.43496,96.22212,100.18942,95.75211,106.3263,108.13448,106.58687,108.66522
1990-06-20,99.78963,100.61636,96.54643,100.3692,96.0726,106.17956,107.8116,106.44101,108.34328
1990-06-21,100.17207,101.00689,97.27254,100.75731,96.79233,105.81272,107.04227,106.07483,107.57334
1990-06-22,98.76498,99.59522,94.53006,99.347,94.05933,107.33663,110.10135,107.60475,110.65212
1990-06-23,98.36694,99.19837,93.75388,98.9498,93.28446,107.81005,111.04772,108.0808,111.60622
1990-06-24,98.06363,98.89662,93.16083,98.64758,92.69208,108.18393,111.79286,108.45695,112.35786
1990-06-25,97.89438,98.72958,92.82346,98.47988,92.35437,108.41309,112.24106,108.68789,112.81079
1990-06-26,97.82482,98.66289,92.67539,98.41233,92.20512,108.53304,112.46381,108.80928,113.03703
1990-06-27,98.6842,99.53693,94.29459,99.28198,93.81204,107.61869,110.54303,107.895,111.11144
1990-06-28,99.37907,100.24445,95.61199,99.98571,95.11897,106.90028,109.04185,107.17689,109.60696
1990-06-29,99.48813,100.35815,95.80556,100.09802,95.30945,106.82504,108.86349,107.10263,109.4301
1990-06-30,99.6134,100.48825,96.0306,100.22667,95.53119,106.73252,108.65012,107.01107,109.21805
1990-07-01,99.75585,100.63575,96.28908,100.37265,95.78616,106.6218,108.39992,106.90127,108.96902
1990-07-02,99.913,100.79813,96.57625,100.53345,96.06963,106.49582,108.11897,106.77619,108.68909
1990-07-03,100.08624,100.97682,96.8951,100.71051,96.38458,106.35286,107.80405,106.6341,108.37504
1990-07-04,99.46083,100.35152,95.67141,100.08518,95.16413,107.05723,109.20743,107.3421,109.78946
1990-07-05,98.83544,99.72618,94.45571,99.45983,93.95171,107.77043,110.63759,108.05899,111.23091
1990-07-06,99.60006,100.50466,95.90735,100.23416,95.39169,106.97553,108.98028,107.26422,109.56935
1990-07-07,99.75655,100.66641,96.19266,100.39433,95.67328,106.84941,108.69846,107.13898,109.28851
1990-07-08,99.86248,100.77701,96.38057,100.50352,95.85806,106.778,108.5284,107.06856,109.11993
1990-07-09,99.90771,100.82623,96.45118,100.55154,95.92625,106.77186,108.49115,107.06354,109.0848
1990-07-10,99.06169,99.97898,94.80662,99.70466,94.28695,107.71515,110.38331,108.01146,110.99151
1990-07-11,100.38361,101.32108,97.32963,101.04073,96.79168,106.31372,107.48681,106.60873,108.08429
1990-07-12,101.55802,102.51451,99.59879,102.22847,99.04373,105.10707,105.02247,105.40125,105.61135
1990-07-13,102.07999,103.04718,100.60993,102.75793,100.04589,104.60536,103.99631,104.89991,104.583
1990-07-14,102.31858,103.29228,101.06437,103.00107,100.49531,104.40077,103.56621,104.69604,104.15306
1990-07-15,102.49399,103.47336,101.39445,103.18044,100.8212,104.26188,103.26744,104.55797,103.85502
1990-07-16,102.53838,103.52184,101.46544,103.2277,100.88964,104.25647,103.23388,104.55365,103.82348
1990-07-17,102.13918,103.12347,100.66052,102.82908,100.0866,104.70099,104.09144,105.00084,104.6887
1990-07-18,101.2177,102.19997,98.8339,101.90619,98.26645,105.68196,106.01909,105.98669,106.63154
1990-07-19,101.52487,102.51467,99.41922,102.21862,98.84579,105.4004,105.43082,105.70573,106.04271
1990-07-20,100.48893,101.47573,97.38072,101.18058,96.81499,106.51205,107.63168,106.82277,108.2607
1990-07-21,99.70976,100.69524,95.85986,100.40049,95.29939,107.37518,109.35253,107.6904,109.99562
1990-07-22,99.04355,100.0283,94.56751,99.73377,94.0113,108.13064,110.86734,108.44993,111.52312
1990-07-23,98.73011,99.71592,93.95456,99.42108,93.39963,108.51308,111.62722,108.83485,112.29026
1990-07-24,98.86428,99.85517,94.19484,99.5588,93.63639,108.40646,111.38333,108.72913,112.04744
1990-07-25,99.22718,100.2265,94.87252,99.9276,94.30736,108.04975,110.62505,108.37292,111.28787
1990-07-26,98.89787,99.89813,94.22842,99.59894,93.66472,108.44866,111.41748,108.77439,112.08785
1990-07-27,98.20827,99.20749,92.90334,98.90862,92.34428,109.24324,113.02571,109.57327,113.7097
1990-07-28,98.39219,99.39718,93.23674,99.09657,92.67349,109.07953,112.66213,109.41035,113.3466
1990-07-29,98.60842,99.61965,93.63216,99.31717,93.06426,108.88048,112.22623,109.21203,112.91081
1990-07-30,98.79769,99.8148,93.9769,99.51055,93.40472,108.71231,111.85488,109.04465,112.53986
1990-07-31,98.96535,99.98804,94.28088,99.68211,93.70468,108.56881,111.53491,108.90197,112.22054
1990-08-01,98.78967,99.81425,93.93078,99.50775,93.35465,108.80276,111.99093,109.13783,112.68184
1990-08-02,97.66176,98.68169,91.77687,98.37658,91.21004,110.08275,114.60111,110.42406,115.31285
1990-08-03,95.81413,96.82135,88.29486,96.52004,87.74591,112.20366,118.99181,112.55374,119.73541
1990-08-04,94.5067,95.50705,85.87691,95.20779,85.33928,113.77327,122.29479,114.13063,123.06408
1990-08-05,93.41529,94.41085,83.88531,94.11302,83.35656,115.12628,125.17658,115.49028,125.96917
1990-08-06,92.90287,93.89793,82.95402,93.60026,82.42855,115.79952,126.61303,116.16745,127.41864
1990-08-07,93.01468,94.01442,83.14022,93.71534,82.61173,115.70399,126.3762,116.07291,127.18314
1990-08-08,93.99641,95.01405,84.88825,94.70961,84.34482,114.52271,123.76737,114.89056,124.56355
1990-08-09,94.44009,95.46766,85.67859,95.16024,85.12738,114.02387,122.66168,114.39197,123.45478
1990-08-10,93.2064,94.22734,83.43205,93.9219,82.89169,115.55266,125.92383,115.92811,126.74324
1990-08-11,93.46927,94.49719,83.89018,94.18965,83.34469,115.26976,125.27948,115.64581,126.09801
1990-08-12,93.86111,94.89816,84.58225,94.58787,84.02971,114.82856,124.29283,115.20493,125.10875
1990-08-13,94.13305,95.17727,85.05937,94.86483,84.50151,114.53968,123.63942,114.91662,124.45434
1990-08-14,94.28671,95.33629,85.32327,95.02224,84.76173,114.39647,123.30268,114.77426,124.11825
1990-08-15,94.47383,95.52929,85.64801,95.21347,85.08231,114.21387,122.88108,114.59243,123.69682
1990-08-16,92.33383,93.37172,81.75803,93.06115,81.21467,116.84335,128.5107,117.23289,129.3687
1990-08-17,91.06122,92.09142,79.49625,91.78314,78.96449,118.49501,132.11499,118.89252,133.00252
1990-08-18,91.11567,92.14978,79.57789,91.84033,79.04389,118.47013,132.02983,118.86883,132.91962
1990-08-19,91.19605,92.23442,79.7049,91.92368,79.16834,118.41153,131.86956,118.81133,132.76117
1990-08-20,91.25154,92.29384,79.78868,91.98192,79.24986,118.38465,131.7805,118.78563,132.67434
1990-08-21,89.39621,90.42341,76.53593,90.11601,76.01595,120.83271,137.20175,121.24431,138.13759
1990-08-22,87.91464,88.93103,73.98957,88.62686,73.48378,122.88321,141.82463,123.30428,142.79765
1990-08-23,85.26853,86.2613,69.52952,85.9642,69.05082,126.62381,150.4274,127.06056,151.46607
1990-08-24,86.50852,87.52251,71.54621,87.21906,71.05038,124.82522,146.12074,125.25874,147.13676
1990-08-25,87.61107,88.64496,73.36435,88.33555,72.85256,123.27639,142.46231,123.7075,143.45986
1990-08-26,88.63383,89.68682,75.07148,89.37168,74.54435,121.87887,139.20077,122.30801,140.18225
1990-08-27,89.27696,90.34366,76.15328,90.02442,75.61554,121.03711,137.24716,121.46575,138.22053
1990-08-28,89.24925,90.3188,76.0933,89.9987,75.5544,121.12086,137.40675,121.55107,138.38414
1990-08-29,90.0441,91.12987,77.44198,90.80491,76.89019,120.08344,135.02267,120.51265,135.98922
1990-08-30,88.51511,89.58867,74.80422,89.26736,74.2681,122.16428,139.67227,122.60338,140.67763
1990-08-31,89.58841,90.68212,76.6125,90.35477,76.05991,120.72408,136.34822,121.1609,137.33631
1990-09-01,89.6496,90.74731,76.70452,90.41876,76.14962,120.68752,136.23554,121.12552,137.22576
1990-09-02,89.66273,90.7638,76.71422,90.43423,76.15765,120.71582,136.26935,121.15519,137.26271
1990-09-03,89.66779,90.77211,76.7101,90.44156,76.15196,120.755,136.32771,121.19579,137.32438
1990-09-04,89.73705,90.8455,76.81574,90.51371,76.25519,120.70835,136.19186,121.15027,137.1905
1990-09-05,90.09976,91.21724,77.42358,90.88273,76.85631,120.27291,135.17453,120.71505,136.16982
1990-09-06,89.00306,90.11342,75.53114,89.78104,74.97449,121.77931,138.53023,122.22954,139.55599
1990-09-07,89.82297,90.95033,76.91607,90.61286,76.34585,120.69945,136.04259,121.14842,137.05617
1990-09-08,89.65851,90.78719,76.62178,90.44932,76.05205,120.96664,136.6146,121.41795,137.63547
1990-09-09,89.49406,90.62404,76.32809,90.28578,75.75887,121.23483,137.18993,121.68848,138.21814
1990-09-10,89.3296,90.46087,76.03502,90.12223,75.46631,121.50402,137.7686,121.96002,138.80421
1990-09-11,89.16515,90.29771,75.74268,89.95867,75.17448,121.77387,138.35007,122.23224,139.39312
1990-09-12,89.58361,90.72634,76.4439,90.38425,75.86802,121.24629,137.12084,121.70465,138.15912
1990-09-13,88.49809,89.63343,74.58413,89.29355,74.01906,122.75711,140.50793,123.22375,141.57769
1990-09-14,87.99026,89.12391,73.71879,88.78453,73.15791,123.50513,142.18977,123.97657,143.27685
1990-09-15,88.01198,89.14905,73.74317,88.80864,73.18057,123.52081,142.19498,123.99362,143.28513
1990-09-16,88.10976,89.25138,73.89527,88.9096,73.32989,123.42955,141.95396,123.90337,143.04542
1990-09-17,88.25303,89.39994,74.1238,89.05656,73.55499,123.27533,141.56797,123.74999,142.65976
1990-09-18,88.4847,89.63841,74.50209,89.29299,73.9285,122.9965,140.89704,123.47167,141.98729
1990-09-19,87.92662,89.07812,73.55009,88.73337,72.98135,123.82639,142.76159,124.30683,143.87101
1990-09-20,86.49819,87.63713,71.15285,87.29613,70.59965,125.88177,147.46899,126.37273,148.62091
1990-09-21,86.45375,87.59518,71.06756,87.25343,70.51355,125.99552,147.7023,126.48825,148.85915
1990-09-22,85.97203,87.11174,70.26598,86.77051,69.716,126.74442,149.42488,127.24206,150.59989
1990-09-23,85.03582,86.16923,68.72853,85.82988,68.18769,128.1696,152.75164,128.67549,153.95909
1990-09-24,84.57611,85.70789,67.97582,85.36903,67.43879,128.91103,154.48405,129.42184,155.70996
1990-09-25,85.59902,86.75131,69.61428,86.40631,69.06111,127.39734,150.82078,127.90521,152.02497
