"date","us_price","us_gdtr_l1","us_gdtr_l2","us_ndtr_l1","us_ndtr_l2","us_gdtr_s1","us_gdtr_s2","us_ndtr_s1","us_ndtr_s2"
1990-01-01,100,100,100,100,100,100,100,100,100
1990-01-02,99.96281,99.96632,99.90775,99.96527,99.90565,100.07799,100.13257,100.07903,100.13467
1990-01-03,99.70332,99.71079,99.37257,99.70856,99.36813,100.37722,100.7084,100.37945,100.71287
1990-01-04,98.84049,98.8544,97.64155,98.85027,97.63334,101.28243,102.50192,101.28662,102.51037
1990-01-05,97.8716,97.89211,95.71718,97.88602,95.70519,102.31134,104.5615,102.31763,104.57426
1990-01-06,97.99496,98.01915,95.94267,98.01196,95.92851,102.222,104.3554,102.22942,104.37047
1990-01-07,98.19134,98.21947,96.31183,98.2111,96.29533,102.05648,103.994,102.0651,104.0115
1990-01-08,98.31606,98.34788,96.5404,98.3384,96.52172,101.96676,103.7876,101.97652,103.80738
1990-01-09,97.15178,97.19019,94.2443,97.17875,94.222,103.21061,106.29626,103.22263,106.32089
1990-01-10,96.50685,96.55063,92.98157,96.5376,92.95634,103.93315,107.76089,103.94702,107.7895
1990-01-11,96.84746,96.89593,93.62434,96.8815,93.59632,103.60561,107.05746,103.6209,107.08892
1990-01-12,94.44767,94.50158,88.97498,94.48553,88.94454,106.20951,112.41483,106.2273,112.45223
1990-01-13,94.09479,94.15269,88.29678,94.13546,88.26423,106.64648,113.31469,106.66574,113.35535
1990-01-14,93.79309,93.85475,87.71691,93.8364,87.68237,107.02898,114.1022,107.04964,114.14597
1990-01-15,93.63023,93.69527,87.39787,93.67591,87.36152,107.25605,114.56084,107.27793,114.6073
1990-01-16,94.67619,94.74938,89.3432,94.7276,89.30192,106.09554,112.05566,106.11971,112.10651
1990-01-17,93.74098,93.81993,87.56879,93.79644,87.52471,107.18168,114.32462,107.20825,114.38104
1990-01-18,93.96161,94.04462,87.96717,94.01991,87.92073,106.97066,113.84868,106.99851,113.90769
1990-01-19,94.22966,94.31699,88.45566,94.29099,88.40668,106.70619,113.26018,106.73536,113.32186
1990-01-20,93.64813,93.74018,87.35255,93.71278,87.30125,107.40402,114.71613,107.43514,114.78234
1990-01-21,92.35958,92.45702,84.94019,92.42801,84.88662,108.91974,117.92823,108.95357,118.00114
1990-01-22,91.7817,91.88372,83.86647,91.85336,83.81077,109.6413,119.46423,109.67716,119.54201
1990-01-23,92.125,92.23183,84.48187,92.20003,84.42334,109.27239,118.6335,109.30971,118.7142
1990-01-24,91.74828,91.85891,83.778,91.82599,83.71766,109.76178,119.66883,109.80076,119.75347
1990-01-25,90.5816,90.69736,81.63909,90.66291,81.57675,111.19654,122.77035,111.23836,122.86224
1990-01-26,90.50368,90.62255,81.48476,90.58717,81.42081,111.3357,123.04992,111.37874,123.14462
1990-01-27,90.44327,90.56525,81.36211,90.52894,81.29654,111.4536,123.28274,111.49785,123.38021
1990-01-28,90.39986,90.52497,81.27013,90.48772,81.20293,111.55073,123.46979,111.59619,123.56999
1990-01-29,90.3369,90.46512,81.1431,90.42695,81.0743,111.67207,123.71053,111.71876,123.81353
1990-01-30,89.7173,89.84995,80.02003,89.81046,79.94936,112.47903,125.47055,112.528,125.57932
1990-01-31,91.41646,91.55831,83.04364,91.51607,82.96673,110.38853,120.77823,110.4391,120.88854
1990-02-01,91.33575,91.48072,82.88288,91.43755,82.80436,110.52923,121.05882,110.58103,121.17194
1990-02-02,91.93003,92.0818,83.95213,92.0366,83.86943,109.85009,119.54384,109.90369,119.66018
1990-02-03,92.07532,92.23085,84.20372,92.18453,84.11886,109.71908,119.23176,109.77387,119.35052
1990-02-04,92.16758,92.32664,84.35837,92.27925,84.27151,109.65189,119.05883,109.70785,119.18003
1990-02-05,92.19018,92.35254,84.38543,92.30416,84.29677,109.66779,119.06655,109.72492,119.19029
1990-02-06,91.57891,91.74553,83.25595,91.69589,83.16558,110.4351,120.70597,110.4945,120.83549
1990-02-07,92.71936,92.89539,85.32288,92.84296,85.22631,109.09799,117.75585,109.1593,117.88795
1990-02-08,92.49903,92.67827,84.90355,92.62488,84.80548,109.39936,118.37994,109.4621,118.51546
1990-02-09,92.68339,92.86666,85.22836,92.81206,85.1279,109.22347,117.97265,109.28741,118.11053
1990-02-10,92.45696,92.64342,84.79816,92.58787,84.69623,109.53244,118.61357,109.59784,118.75495
1990-02-11,91.91995,92.11034,83.80193,92.05363,83.69848,110.20926,120.05276,110.27682,120.19965
1990-02-12,91.69569,91.88922,83.37947,91.83157,83.2746,110.52067,120.7042,110.5897,120.85469
1990-02-13,91.95812,92.1562,83.84399,92.09719,83.73636,110.24652,120.07823,110.31683,120.2311
1990-02-14,92.2345,92.43726,84.33528,92.37685,84.2248,109.95715,119.42086,110.02873,119.57608
1990-02-15,93.03794,93.24929,85.79651,93.18632,85.68041,109.03861,117.39845,109.11201,117.55629
1990-02-16,92.43224,92.64755,84.66867,92.5834,84.5512,109.78846,118.98679,109.86422,119.15076
1990-02-17,91.97502,92.1939,83.81923,92.12869,83.70043,110.37259,120.22622,110.45038,120.39543
1990-02-18,91.58643,91.80868,83.09872,91.74248,82.97863,110.88055,121.30586,110.96022,121.47991
1990-02-19,91.28825,91.51365,82.54475,91.44651,82.42337,111.28387,122.16114,111.36522,122.33946
1990-02-20,91.11251,91.34092,82.21327,91.27288,82.09055,111.5414,122.69895,111.62418,122.88079
1990-02-21,91.02343,91.25486,82.03818,91.18592,81.91398,111.69511,123.00886,111.77919,123.19377
1990-02-22,90.47362,90.70869,81.03632,90.63867,80.91095,112.41153,124.55892,112.49797,124.75018
1990-02-23,90.04109,90.27949,80.24992,90.20848,80.12342,112.99144,125.81591,113.07997,126.01274
1990-02-24,90.42926,90.67334,80.93077,90.60064,80.80072,112.54677,124.79721,112.6367,124.99633
1990-02-25,90.86515,91.11535,81.7003,91.04081,81.56638,112.04622,123.65893,112.13758,123.8603
1990-02-26,91.30233,91.55869,82.4756,91.48231,82.33776,111.54908,122.53355,111.64186,122.73712
1990-02-27,91.746,92.00862,83.26627,91.93037,83.12441,111.04869,121.40646,111.14288,121.61218
1990-02-28,92.20084,92.46985,84.08091,92.38968,83.93492,110.5397,120.26596,110.6353,120.47376
1990-03-01,92.43817,92.71178,84.50049,92.63024,84.35165,110.29802,119.71272,110.39481,119.92261
1990-03-02,93.21933,93.502,85.92055,93.41775,85.76554,109.40514,117.74742,109.50354,117.95907
1990-03-03,93.0842,93.36987,85.65696,93.28473,85.50056,109.60661,118.15439,109.70637,118.36933
1990-03-04,92.85614,93.14476,85.22324,93.05874,85.06565,109.9178,118.79855,110.01913,119.01741
1990-03-05,92.71751,93.0091,84.95447,92.92219,84.79553,110.12479,119.21915,110.22751,119.44138
1990-03-06,93.88588,94.18859,87.08878,94.09837,86.92181,108.77505,116.26993,108.87913,116.49234
1990-03-07,93.61249,93.91817,86.56735,93.82706,86.39927,109.13472,117.01207,109.24046,117.23873
1990-03-08,94.53861,94.85456,88.27258,94.7604,88.09722,108.09353,114.75277,108.20077,114.98044
1990-03-09,93.8854,94.20477,87.0418,94.10959,86.86581,108.88043,116.39747,108.99034,116.63242
1990-03-10,93.93554,94.25844,87.11991,94.16221,86.9419,108.86515,116.33836,108.97621,116.57568
1990-03-11,94.04179,94.36852,87.30231,94.27114,87.12201,108.78475,116.14011,108.89693,116.37959
1990-03-12,94.09259,94.42287,87.38175,94.32442,87.19943,108.76876,116.0796,108.88208,116.32145
1990-03-13,93.34726,93.68086,85.98737,93.58143,85.80472,109.66985,117.97675,109.78614,118.22688
1990-03-14,93.59019,93.92863,86.42158,93.82774,86.23582,109.42641,117.42644,109.54383,117.67841
1990-03-15,93.92516,94.26925,87.02745,94.16667,86.83795,109.07657,116.64895,109.19517,116.90258
1990-03-16,94.99615,95.35167,89.00509,95.24569,88.80717,107.87054,114.04318,107.99042,114.29667
1990-03-17,95.21511,95.57536,89.40131,95.46796,89.20033,107.66339,113.57949,107.78437,113.83476
1990-03-18,95.38606,95.75067,89.70781,95.64196,89.50406,107.51172,113.2339,107.63378,113.49105
1990-03-19,95.44887,95.81716,89.81079,95.70734,89.60489,107.48294,113.14771,107.60612,113.4071
1990-03-20,94.90175,95.27308,88.76917,95.16236,88.5628,108.13924,114.50388,108.26489,114.76999
1990-03-21,94.39094,94.76523,87.80088,94.65364,87.59403,108.76317,115.79862,108.89121,116.07128
1990-03-22,93.26042,93.63695,85.68892,93.52469,85.48336,110.10476,118.62908,110.23667,118.91329
1990-03-23,93.6874,94.07062,86.46199,93.95636,86.25186,109.64185,117.60477,109.77496,117.89031
1990-03-24,93.73977,94.12655,86.54397,94.01122,86.3318,109.6235,117.53882,109.75775,117.82671
1990-03-25,93.75266,94.14282,86.55302,94.02648,86.33901,109.65139,117.57206,109.78683,117.86252
1990-03-26,93.8025,94.19622,86.63036,94.07881,86.41431,109.63602,117.51254,109.77263,117.80537
1990-03-27,94.88185,95.28761,88.6169,95.16661,88.39181,108.41265,114.86342,108.55032,115.15522
1990-03-28,95.0216,95.43156,88.86318,95.3093,88.63545,108.29548,114.58901,108.43423,114.88273
1990-03-29,94.68396,95.09661,88.21767,94.97355,87.98932,108.72255,115.46652,108.86326,115.76545
1990-03-30,94.44686,94.86222,87.76142,94.73836,87.53219,109.03727,116.10874,109.17965,116.41205
1990-03-31,94.28753,94.7057,87.45053,94.58099,87.22018,109.26407,116.56535,109.40795,116.87241
1990-04-01,94.17274,94.5938,87.22268,94.46823,86.99106,109.44014,116.91453,109.58543,117.22501
1990-04-02,94.1014,94.52549,87.07546,94.39901,86.8424,109.56647,117.15772,109.71308,117.47132
1990-04-03,95.4786,95.91635,89.61681,95.78579,89.37288,108.00146,113.78416,108.14855,114.09425
1990-04-04,94.76673,95.20708,88.26956,95.07576,88.02605,108.84693,115.53957,108.99713,115.85856
1990-04-05,94.66648,95.10976,88.06767,94.97756,87.82284,109.00506,115.84896,109.15664,116.17128
1990-04-06,94.48523,94.93124,87.71581,94.79822,87.47,109.25629,116.35675,109.40944,116.68308
1990-04-07,94.54171,94.99138,87.80578,94.85727,87.55785,109.23381,116.28253,109.38809,116.61114
1990-04-08,94.68352,95.13746,88.05466,95.00207,87.80404,109.11255,115.99804,109.2679,116.3285
1990-04-09,94.84588,95.30428,88.34226,95.16755,88.08878,108.96778,115.66405,109.12419,115.99625
1990-04-10,95.04142,95.50458,88.6924,95.36642,88.43581,108.78507,115.25017,108.94253,115.58396
1990-04-11,94.99979,95.46609,88.59966,95.32699,88.34149,108.87509,115.415,109.03382,115.75169
1990-04-12,95.67507,96.15109,89.84987,96.00908,89.58451,108.14014,113.83086,108.29999,114.16756
1990-04-13,95.7491,96.22896,89.97391,96.0858,89.70625,108.09835,113.71737,108.2593,114.0562
1990-04-14,95.78093,96.26435,90.01858,96.12012,89.7489,108.10436,113.70452,108.26646,114.04573
1990-04-15,95.79074,96.27761,90.02185,96.13234,89.75026,108.13524,113.744,108.29853,114.08773
1990-04-16,95.78763,96.27786,90.00048,96.13159,89.72707,108.18151,113.81543,108.346,114.16177
1990-04-17,95.77112,96.26464,89.95372,96.11738,89.67858,108.2434,113.91952,108.40913,114.26857
1990-04-18,94.66562,95.16025,87.86754,95.01266,87.59501,109.53271,116.60695,109.70269,116.96902
1990-04-19,93.93143,94.42815,86.49423,94.27995,86.22273,110.42253,118.47498,110.59591,118.84718
1990-04-20,93.10235,93.6009,84.95792,93.45215,84.68788,111.43702,120.62517,111.61415,121.00875
1990-04-21,92.6057,93.10643,84.03985,92.95704,83.77013,112.07325,121.97532,112.25311,122.36691
1990-04-22,92.23037,92.73334,83.34609,92.58329,83.07633,112.57016,123.02941,112.75234,123.42771
1990-04-23,91.96662,92.47192,82.85608,92.32117,82.5859,112.9356,123.80039,113.11973,124.20416
1990-04-24,91.77422,92.28198,82.49583,92.1305,82.22495,113.21557,124.38634,113.40143,124.79483
1990-04-25,92.24022,92.75573,83.32306,92.60192,83.0467,112.68247,123.18697,112.86936,123.5957
1990-04-26,92.48872,93.00958,83.75914,92.85417,83.47922,112.42197,122.5897,112.60987,122.99961
1990-04-27,91.42526,91.9467,81.82477,91.79111,81.54781,113.75429,125.46786,113.94678,125.89255
1990-04-28,91.50885,92.0341,81.96077,91.87737,81.68158,113.69431,125.30743,113.88794,125.73433
1990-04-29,91.67002,92.19978,82.23625,92.0417,81.95422,113.53778,124.93431,113.73247,125.36286
1990-04-30,91.8974,92.43232,82.63131,92.27269,82.34587,113.2998,124.3824,113.4955,124.81219
1990-05-01,92.30205,92.84414,83.348,92.68236,83.05752,112.84255,123.3508,113.03922,123.78091
1990-05-02,92.92425,93.47606,84.46368,93.31137,84.16608,112.1195,121.74392,112.31712,122.17325
1990-05-03,93.22853,93.78642,85.00433,93.61991,84.70252,111.79477,121.0114,111.99336,121.44149
1990-05-04,94.01529,94.58472,86.43103,94.41476,86.12048,110.8907,119.02697,111.09011,119.45527
1990-05-05,94.23988,94.81458,86.83038,94.64304,86.51626,110.66834,118.52285,110.86873,118.9523
1990-05-06,94.39001,94.96925,87.09284,94.79634,86.77579,110.53485,118.21024,110.73626,118.64129
1990-05-07,94.61305,95.19757,87.49068,95.02308,87.17003,110.3162,117.71593,110.51858,118.1481
1990-05-08,95.02613,95.61814,88.24274,95.4414,87.91664,109.87567,116.74932,110.07895,117.18161
1990-05-09,95.26351,95.861,88.66989,95.68262,88.34001,109.64311,116.22895,109.84735,116.66225
1990-05-10,95.53158,96.1349,89.15529,95.95477,88.82131,109.37654,115.63758,109.58171,116.07171
1990-05-11,97.80898,98.43394,93.39806,98.24731,93.04413,106.80751,110.17928,107.01035,110.59822
1990-05-12,98.14471,98.77639,94.02544,98.58774,93.66653,106.48149,109.48181,106.68521,109.90117
1990-05-13,98.43901,99.07696,94.57502,98.88643,94.21154,106.20291,108.88422,106.40751,109.30421
1990-05-14,98.57699,99.21956,94.82442,99.02764,94.45786,106.09554,108.63938,106.30113,109.06089
1990-05-15,98.44601,99.09131,94.5562,98.89857,94.18863,106.27852,108.9893,106.48561,109.41452
1990-05-16,98.36808,99.01637,94.39226,98.82274,94.02335,106.4001,109.21618,106.60855,109.64459
1990-05-17,98.49949,99.15235,94.6289,98.95735,94.25695,106.29914,108.98438,106.50859,109.41434
1990-05-18,98.54718,99.20389,94.70454,99.00773,94.33029,106.28913,108.9393,106.49969,109.37141
1990-05-19,98.81091,99.47362,95.19678,99.27566,94.81817,106.04537,108.41509,106.25681,108.84792
1990-05-20,99.21626,99.88668,95.96452,99.68641,95.58,105.65014,107.58257,105.8624,108.01535
1990-05-21,99.48539,100.16192,96.47028,99.95981,96.08128,105.4041,107.05719,105.61722,107.49063
1990-05-22,99.60565,100.28671,96.68748,100.08323,96.29547,105.31764,106.85745,105.53176,107.29247
1990-05-23,99.84589,100.53274,97.13861,100.32753,96.74238,105.10419,106.40019,105.31919,106.83602
1990-05-24,99.60037,100.28948,96.645,100.08359,96.24852,105.40365,106.98232,105.62048,107.42302
1990-05-25,98.53099,99.2197,94.55983,99.01393,94.16793,106.57313,109.33207,106.79456,109.7869
1990-05-26,98.76241,99.45682,94.98897,99.24935,94.59296,106.36407,108.87837,106.58638,109.33401
1990-05-27,99.37825,100.08322,96.16253,99.87258,95.7581,105.73973,107.5755,105.96273,108.02978
1990-05-28,99.95051,100.66554,97.25832,100.45189,96.84585,105.16979,106.39144,105.39348,106.84459
1990-05-29,100.22554,100.94687,97.77846,100.73133,97.36129,104.92086,105.86372,105.14538,106.31737
1990-05-30,100.2844,101.00976,97.87824,100.79301,97.45856,104.89709,105.79346,105.12268,106.24908
1990-05-31,100.38793,101.11773,98.06395,100.89964,97.64134,104.82966,105.63359,105.05626,106.09086
1990-06-01,100.92666,101.66622,99.10407,101.4452,98.67361,104.306,104.55427,104.53328,105.01052
1990-06-02,101.40469,102.15323,100.02959,101.92953,99.59192,103.85106,103.61852,104.07904,104.07408
1990-06-03,101.85143,102.6086,100.8972,102.38231,100.45263,103.43267,102.7601,103.66135,103.21512
1990-06-04,102.11051,102.87392,101.39458,102.64575,100.94529,103.20958,102.2935,103.43907,102.74907
1990-06-05,101.89851,102.66424,100.95676,102.43537,100.50713,103.46414,102.77494,103.69537,103.23497
1990-06-06,101.42946,102.19663,100.01285,101.96734,99.56455,103.97942,103.77548,104.21328,104.24295
1990-06-07,100.92412,101.69259,99.0022,101.46292,98.55547,104.53667,104.86435,104.77334,105.33982
1990-06-08,99.68439,100.45064,96.56013,100.22163,96.12025,105.85807,107.49171,106.09994,107.98353
1990-06-09,99.83188,100.60308,96.82989,100.37258,96.38661,105.74271,107.2331,105.98552,107.72619
1990-06-10,100.12124,100.89908,97.37632,100.66659,96.92801,105.47682,106.66956,105.72041,107.16288
1990-06-11,100.49992,101.28558,98.09885,101.05075,97.6444,105.1179,105.91944,105.36219,106.41241
1990-06-12,101.78859,102.59244,100.60674,102.35217,100.13602,103.80638,103.25253,104.05013,103.73815
1990-06-13,101.41175,102.21716,99.84546,101.97642,99.37568,104.2325,104.07587,104.47862,104.56808
1990-06-14,100.85334,101.65969,98.73222,101.41868,98.26457,104.84572,105.27682,105.09491,105.77797
1990-06-15,100.85638,101.66633,98.7212,101.42423,98.25155,104.88389,105.32957,105.13428,105.8332
1990-06-16,100.43382,101.24509,97.87924,101.00261,97.41089,105.36349,106.26893,105.61647,106.77995
1990-06-17,99.57594,100.38685,96.19612,100.14448,95.73208,106.30189,108.13771,106.55915,108.66183
1990-06-18,99.17289,99.98511,95.40292,99.74235,94.9401,106.77289,109.07144,107.03274,109.60304
1990-06-19,99.61673,100.43784,96.24388,100.19241,95.77401,106.33504,108.15224,106.5955,108.6828
1990-06-20,99.7928,100.61926,96.5684,100.37222,96.09471,106.18833,107.8294,106.44968,108.3609
1990-06-21,100.17528,101.00982,97.2948,100.76036,96.81474,105.82152,107.06006,106.08351,107.59093
1990-06-22,98.76815,99.59812,94.55181,99.35002,94.0812,107.34562,110.11977,107.61362,110.67035
1990-06-23,98.36998,99.20115,93.77534,98.9527,93.30605,107.81927,111.06668,108.08991,111.62499
1990-06-24,98.06674,98.89947,93.18241,98.65056,92.71379,108.19315,111.8119,108.46607,112.37671
1990-06-25,97.89755,98.73251,92.8452,98.48293,92.37623,108.42232,112.26015,108.69701,112.8297
1990-06-26,97.828,98.66585,92.69724,98.4154,92.22708,108.54232,112.48302,108.81845,113.05607
1990-06-27,98.68744,99.53995,94.317,99.28511,93.83455,107.62792,110.56196,107.90413,111.13022
1990-06-28,99.38235,100.24752,95.63487,99.98889,95.14194,106.90948,109.0606,107.186,109.62557
1990-06-29,99.49144,100.36125,95.82862,100.10122,95.3326,106.83428,108.88231,107.11178,109.44877
1990-06-30,99.61675,100.49138,96.05385,100.2299,95.55454,106.7418,108.66899,107.02026,109.23678
1990-07-01,99.75922,100.6389,96.31252,100.37591,95.80971,106.63112,108.41886,106.91049,108.9878
1990-07-02,99.91641,100.80131,96.59991,100.53675,96.0934,106.50518,108.13794,106.78544,108.70791
1990-07-03,100.08968,100.98003,96.91897,100.71383,96.40856,106.36225,107.82307,106.64338,108.3939
1990-07-04,99.46426,100.3547,95.69507,100.08847,95.1879,107.06676,109.22685,107.35152,109.80871
1990-07-05,98.83884,99.72933,94.47916,99.4631,93.97526,107.7801,110.65742,108.06855,111.25056
1990-07-06,99.60352,100.50788,95.93132,100.23749,95.41576,106.98516,108.99988,107.27374,109.58878
1990-07-07,99.7604,100.67003,96.21754,100.39805,95.69826,106.85868,108.7173,107.14814,109.30718
1990-07-08,99.86639,100.78068,96.40568,100.5073,95.88328,106.78729,108.54725,107.07773,109.13861
1990-07-09,99.91126,100.82953,96.47571,100.55496,95.95089,106.78161,108.51093,107.07318,109.10441
1990-07-10,99.06521,99.98223,94.83079,99.70804,94.31124,107.72507,110.40361,108.02126,111.01163
1990-07-11,100.38718,101.32443,97.35464,101.04419,96.81678,106.32353,107.50662,106.61844,108.10395
1990-07-12,101.56165,102.51795,99.62459,102.23201,99.0696,105.11678,105.04184,105.41087,105.63061
1990-07-13,102.08367,103.05066,100.63612,102.76152,100.07216,104.61507,104.01559,104.90953,104.60216
1990-07-14,102.32256,103.29606,101.09135,103.00496,100.52237,104.41023,103.58496,104.70541,104.17169
1990-07-15,102.49805,103.47721,101.42175,103.1844,100.84858,104.27133,103.28614,104.56733,103.87359
1990-07-16,102.54216,103.52541,101.49229,103.23137,100.91658,104.26628,103.25329,104.56338,103.84276
1990-07-17,102.14295,103.12704,100.68729,102.83275,100.11345,104.7109,104.11112,105.01066,104.70826
1990-07-18,101.22144,102.20349,98.86025,101.90982,98.29289,105.69205,106.0393,105.99668,106.65161
1990-07-19,101.52865,102.51822,99.44586,102.22229,98.87252,105.41051,105.45102,105.71574,106.06278
1990-07-20,100.49267,101.47922,97.40687,101.18419,96.84125,106.52235,107.65248,106.83297,108.28134
1990-07-21,99.71345,100.69866,95.88563,100.40404,95.32526,107.38569,109.3739,107.70079,110.01681
1990-07-22,99.04723,100.0317,94.59303,99.73731,94.03694,108.14129,110.88913,108.46046,111.54474
1990-07-23,98.7338,99.71934,93.98008,99.42463,93.42526,108.5238,111.64924,108.84545,112.3121
1990-07-24,98.86801,99.85863,94.22055,99.56238,93.66221,108.41721,111.40539,108.73977,112.06933
1990-07-25,99.23095,100.22998,94.89855,99.93121,94.3335,108.06052,110.64708,108.38357,111.30971
1990-07-26,98.90164,99.90162,94.25439,99.60256,93.69081,108.45952,111.43977,108.78513,112.10996
1990-07-27,98.21202,99.21094,92.92903,98.91221,92.37008,109.25427,113.04849,109.58417,113.73229
1990-07-28,98.39597,99.40066,93.26265,99.10019,92.69952,109.09059,112.68495,109.42129,113.36922
1990-07-29,98.61223,99.62316,93.6583,99.32081,93.09054,108.89157,112.24906,109.22299,112.93344
1990-07-30,98.80154,99.81834,94.00328,99.51423,93.43122,108.72344,111.87773,109.05564,112.56251
1990-07-31,98.96923,99.9916,94.30748,99.68581,93.73141,108.57997,111.5578,108.91299,112.24323
1990-08-01,98.79356,99.81783,93.95742,99.51147,93.38142,108.81398,112.014,109.14893,112.70471
1990-08-02,97.66561,98.68522,91.80297,98.38026,91.23627,110.09419,114.62489,110.43537,115.33642
1990-08-03,95.81789,96.82484,88.32012,96.52366,87.77126,112.21536,119.01659,112.56531,119.75999
1990-08-04,94.51039,95.51048,85.90153,95.21134,85.364,113.78523,122.32045,114.14246,123.08955
1990-08-05,93.41895,94.41424,83.90944,94.11654,83.3808,115.13846,125.20301,115.50233,125.99539
1990-08-06,92.90653,93.90131,82.97799,93.60377,82.45262,115.81183,126.6399,116.17963,127.44531
1990-08-07,93.01836,94.01782,83.16436,93.71887,82.63597,115.71634,126.40314,116.08512,127.20986
1990-08-08,94.00015,95.01755,84.91308,94.71323,84.36973,114.53495,123.79377,114.90267,124.58978
1990-08-09,94.44387,95.47119,85.70376,95.16389,85.15263,114.03611,122.68797,114.40409,123.48089
1990-08-10,93.21013,94.23082,83.45664,93.9255,82.91636,115.56514,125.95098,115.94047,126.77021
1990-08-11,93.47301,94.50067,83.91497,94.19326,83.36957,115.2823,125.30669,115.65822,126.12502
1990-08-12,93.86492,94.90169,84.6074,94.59154,84.05496,114.84108,124.31988,115.21732,125.1356
1990-08-13,94.1369,95.18083,85.08478,94.86853,84.52702,114.55222,123.66645,114.92902,124.48117
1990-08-14,94.29059,95.33988,85.34888,95.02596,84.78744,114.40905,123.32975,114.7867,124.14511
1990-08-15,94.47775,95.5329,85.67383,95.21722,85.10824,114.22649,122.90817,114.6049,123.72369
1990-08-16,92.33765,93.37527,81.78282,93.06483,81.23953,116.8563,128.53912,117.2457,129.39693
1990-08-17,91.06498,92.09493,79.52044,91.78678,78.98875,118.50821,132.14437,118.90559,133.0317
1990-08-18,91.11937,92.15323,79.60206,91.8439,79.06814,118.48349,132.05955,118.88206,132.94915
1990-08-19,91.19995,92.23806,79.72953,91.92745,79.19304,118.42471,131.89887,118.82438,132.79028
1990-08-20,91.25538,92.29742,79.81332,91.98563,79.27456,118.39798,131.81013,118.79883,132.70378
1990-08-21,89.39996,90.42696,76.55969,90.11966,76.03976,120.84635,137.23268,121.25784,138.16835
1990-08-22,87.91833,88.93454,74.01265,88.63047,73.50689,122.89714,141.85673,123.3181,142.8296
1990-08-23,85.27211,86.26468,69.55126,85.96768,69.07258,126.63827,150.46169,127.0749,151.50019
1990-08-24,86.51215,87.52598,71.56869,87.22262,71.07289,124.83951,146.15413,125.27293,147.17002
1990-08-25,87.61477,88.64852,73.38756,88.33919,72.87577,123.29051,142.49489,123.72154,143.49235
1990-08-26,88.63757,89.69047,75.09539,89.37541,74.56823,121.89285,139.23264,122.32192,140.21407
1990-08-27,89.28075,90.34737,76.17765,90.02819,75.63988,121.05103,137.27867,121.47961,138.25201
1990-08-28,89.25307,90.32252,76.11777,90.00249,75.57883,121.13484,137.43841,121.56499,138.41577
1990-08-29,90.04797,91.13368,77.46703,90.80878,76.91519,120.09733,135.05383,120.52649,136.02037
1990-08-30,88.51891,89.59243,74.82853,89.27117,74.29235,122.17846,139.70462,122.61751,140.71
1990-08-31,89.59227,90.68597,76.63756,90.35867,76.08488,120.7381,136.37983,121.1749,137.36798
1990-09-01,89.65374,90.75145,76.73016,90.42294,76.17518,120.70124,136.26645,121.13921,137.25673
1990-09-02,89.66663,90.7677,76.73954,90.43818,76.18289,120.72994,136.30115,121.16928,137.29457
1990-09-03,89.67143,90.77575,76.73505,90.44525,76.17683,120.76955,136.3605,121.21032,137.35724
1990-09-04,89.741,90.84945,76.84133,90.51771,76.28069,120.72256,136.22387,121.16446,137.22257
1990-09-05,90.10375,91.22122,77.44947,90.88677,76.88211,120.28713,135.20643,120.72925,136.20178
1990-09-06,89.007,90.11735,75.55646,89.78502,74.99973,121.79379,138.56313,122.244,139.58894
1990-09-07,89.82696,90.95434,76.942,90.61691,76.37169,120.71383,136.07495,121.16279,137.0886
1990-09-08,89.66252,90.79122,76.64773,90.45339,76.07791,120.9811,136.64719,121.43239,137.66815
1990-09-09,89.49807,90.62808,76.35406,90.28985,75.78474,121.24937,137.22277,121.70301,138.25108
1990-09-10,89.33362,90.46494,76.06101,90.12632,75.49219,121.51864,137.80169,121.97463,138.83741
1990-09-11,89.16917,90.30178,75.76868,89.96277,75.20037,121.78858,138.38341,122.24694,139.42658
1990-09-12,89.58767,90.73045,76.47024,90.38839,75.89424,121.26099,137.15402,121.71934,138.19241
1990-09-13,88.50211,89.63748,74.60989,89.29763,74.04471,122.77209,140.54213,123.23871,141.612
1990-09-14,87.99426,89.12794,73.74433,88.7886,73.18334,123.52028,142.22457,123.99171,143.31176
1990-09-15,88.01568,89.15278,73.7683,88.8124,73.20559,123.53646,142.23094,124.00926,143.3212
1990-09-16,88.1136,89.25525,73.92075,88.91351,73.35526,123.44507,141.9896,123.91889,143.08117
1990-09-17,88.25711,89.40404,74.14981,89.06071,73.58088,123.2906,141.60297,123.76525,142.69486
1990-09-18,88.48881,89.64255,74.52833,89.29716,73.95463,123.0118,140.93202,123.48695,142.02236
1990-09-19,87.93072,89.08222,73.57606,88.73751,73.00722,123.84188,142.79722,124.32229,143.90674
1990-09-20,86.50221,87.64119,71.17808,87.30022,70.62477,125.89757,147.50594,126.38852,148.65797
1990-09-21,86.45779,87.59925,71.09287,87.25754,70.53874,126.01138,147.73941,126.5041,148.89638
1990-09-22,85.97604,87.11578,70.29106,86.77458,69.74096,126.76048,149.46266,127.25811,150.6378
1990-09-23,85.0398,86.17323,68.75313,85.83391,68.21218,128.18592,152.79046,128.69179,153.99802
1990-09-24,84.58007,85.71187,68.00022,85.37305,67.46308,128.92753,154.52351,129.43832,155.74953
1990-09-25,85.60304,86.75538,69.63941,86.41041,69.08611,127.41366,150.85933,127.92153,152.06368
